Stkcd,Pressure,Tone,Size,Growth,year,indus1,NCSKEW,DUVOL,EM,EPS,Institution,Shareholding
2254,.21159643,.35238095,21.678242,-.011057,2016,25,-1.207011818885803,-.9356281757354736,1.203106,.1,38.6675,1
2254,.10115473,.32075472,21.68606,-.016388,2017,25,-.1692136079072952,-.3397604823112488,1.196365,.16,41.4648,1
2254,.0387193,.29184549,22.056889,.397181,2018,25,-.2384975850582123,-.382477194070816,1.544297,.26,40.6656,1
2254,.0470636,.18614719,22.183102,.170076,2019,25,-1.03928554058075,-.9495494365692139,1.581273,.35,39.1412,1
2254,.10734162,.315625,22.553215,-.039654,2020,25,-.3379256427288055,-.0248456504195929,1.595791,.41,53.2601,1
2258,.4905455,.15099715,21.43726,-.085415,2014,23,.9538029432296753,.4225600361824036,1.453577,.46,67.178,1
2258,.3287451,.29411765,21.661974,.13032,2015,23,-.637820839881897,-.5028303861618042,1.647918,.68,68.2283,1
2258,.29223055,.24355301,21.859957,.33123401,2016,23,-.4685031473636627,-.2637900114059448,1.357288,.4,71.7659,1
2258,.04004583,.22509225,22.230568,.555538,2017,23,.1748677790164948,.2266269475221634,1.620088,.77,66.4061,1
2258,.21965589,.21532847,22.606213,.30598599,2018,23,-.1232154667377472,-.0784208178520203,1.783305,1.1019,64.59050000000001,1
2258,.30515797,.21888412,22.749643,.033963,2019,23,-.0108964424580336,-.1604713946580887,1.88063,.5934,65.1494,1
2258,.70447073,.25175809,22.858994,.193308,2020,23,-.4041993319988251,-.2688924670219421,1.797115,1.1675,65.604,1
2261,.15786916,.30434783,21.037704,.175817,2014,58,-.6699196100234985,-.9598161578178406,1.232496,.14,.9706,0
2261,.27473976,.33333333,22.187304,.168457,2015,58,-.1076850146055222,-.2346737682819366,1.212556,.48,11.4489,0
2261,.49845581,.45714286,22.168587,.33801001,2016,58,-1.148775815963745,-1.355991363525391,1.122927,.19,10.0637,0
2261,.43516363,.28409091,22.19763,.087825,2017,58,1.557367205619812,.5795263648033142,1.129716,.06,7.9568,0
2261,.5115481,.31578947,21.875027,.059153,2018,58,-.1776420772075653,-.0884604007005692,1.267492,-1.24,7.1947,0
2261,1.3455106,.35396518,21.837511,.046191,2019,58,-1.924797058105469,-.5278918147087097,1.220442,.02,5.2532,0
2261,1.1340681,.27509294,21.943031,.200727,2020,58,-1.206201791763306,-1.187567830085754,1.333549,.04,4.9954,0
2262,.82665979,.39148494,21.376974,.118637,2014,46,.3714056611061096,.3482783734798431,1.815464,.5679,53.8522,0
2262,.33780489,.37645537,21.659721,.106026,2015,46,.1097659170627594,-.1106535196304321,1.395992,.54,48.061,0
2262,-.0116071,.35214724,21.813473,.090805,2016,46,-.7161524891853333,-.7631109356880188,1.400663,.4911,49.1356,0
2262,-.00963165,.17884131,21.917664,.124559,2017,46,-.3084080815315247,-.2765071988105774,1.341379,.3911,45.0035,0
2262,.39484617,.40316206,22.117073,.13687,2018,46,.653603196144104,.7648629546165466,1.363618,.5173,44.9536,0
2262,.09588357,.39198436,22.158709,.075462,2019,46,.2529440224170685,-.2923905551433563,1.165522,.66,41.5153,0
2262,.11889629,.37520129,22.281082,-.189913,2020,46,-.9790621399879456,-.6707503795623779,1.156605,.72,41.6181,0
2264,.48867244,.25838926,22.027784,-.049135,2014,47,.6384275555610657,.4194418787956238,3.630001,.06,52.7539,0
2264,.50925319,.19745223,21.980747,-.075439,2015,47,.0573148131370544,-.3016958236694336,5.653166,-.6899999999999999,54.8733,0
2264,.7625436,.21212121,22.042982,.034121,2016,47,-1.163983821868896,-1.06953489780426,2.233848,.08,46.6439,0
2264,.6435219,.08374384,21.981329,.039196,2017,47,-.3307306468486786,-.2250839024782181,2.182442,-.08,45.2235,0
2264,.43742617,.03954802,22.010969,-.017573,2018,47,-1.629224300384521,-.9432509541511536,2.230663,.03,44.2564,0
2264,.26621633,.05197505,21.828062,-.123284,2019,47,.0197022054344416,.1107410043478012,3.572158,-1.11,47.2,0
2264,.9034458,.23344948,21.992571,-.135592,2020,47,-.7482612133026123,-.8217208385467529,3.554445,.27,48.3591,0
2266,.29951252,.36363636,22.342556,-.138336,2014,31,.6225482821464539,.5555871725082397,1.654356,.07,1.1797,0
2266,.4279644,.37541528,22.374287,.031272,2015,31,-1.209801435470581,-.6606065034866333,1.6597,.04,4.592,0
2266,.09449483,.27142857,22.629095,.58613998,2016,31,-.4050478339195251,-.4196784496307373,1.926885,.03,5.7863,0
2266,.10465423,.37829912,22.770618,-.023364,2017,31,.2369629889726639,.1932868957519531,1.926555,.04,3.8159,0
2266,.00458706,.6875,22.852591,.007041,2018,31,-.6907306909561157,-.3731708824634552,1.891402,.06,4.2339,0
2266,.07102457,.38353765,22.757635,-.018292,2019,31,-.0580906309187412,-.418901652097702,1.662967,.08,5.2678,0
2266,.05432153,.19905213,23.652622,6.700696,2020,31,-.8450101613998413,-1.078528046607971,2.0998,.3,45.7163,0
2267,.09799399,.41346154,23.000565,.31156901,2014,41,-.0833605602383614,-.0524993538856506,2.118834,.4923,80.47539999999999,1
2267,.0776764,.41293532,23.035854,.27531499,2015,41,-.937171995639801,-.7166000008583069,1.978189,.5272,74.4479,1
2267,.18736363,.3715415,23.059603,.058779,2016,41,-1.495770931243896,-.6160287261009216,1.89718,.4573,72.97920000000001,1
2267,.15511958,.37234043,23.100548,.062118,2017,41,.1773406118154526,.2126143574714661,1.883744,.3556,70.69580000000001,1
2267,.11087637,.38432122,23.182428,.17813499,2018,41,.4015160202980042,-.1429107338190079,2.023979,.3592,73.17659999999999,1
2267,.0832882,.3778626,23.210817,.065509,2019,41,-.6288565993309021,-.4334134757518768,1.949323,.4019,71.36879999999999,1
2267,.0566147,.25727069,23.312466,-.144676,2020,41,.1171545013785362,-.0709270313382149,2.080276,.3206,71.3665,1
2268,.3793869,.46754194,21.380733,1.702644,2014,58,.2649772167205811,.0892326980829239,1.503284,.5523,63.3921,1
2268,.85873371,.46802595,21.687851,.29650399,2015,58,.3477004170417786,.1335916966199875,1.823373,.344,66.6347,1
2268,.8007194,.49608764,22.017857,.122123,2016,58,.8760647773742676,.8886069059371948,2.320255,.3601,55.291,1
2268,.69393045,.28717949,22.473087,.18801101,2017,58,-.6501819491386414,-.4171869158744812,1.311268,.2109,64.8938,1
2268,.6008288000000001,.41395349,22.551081,-.096446,2018,58,.027481185272336,.1195419877767563,1.396347,.1434,61.0481,1
2268,.40289656,.46520147,22.507771,.089468,2019,58,-.5834904909133911,-.3948442041873932,1.294176,.1858,56.2694,1
2268,.6042686,.39325843,22.592054,.13306899,2020,58,-.5481846332550049,-.247544527053833,1.373602,.1925,50.3546,1
2269,.47937847,.41954887,22.66728,-.160825,2014,15,-.1533807665109634,-.068949781358242,1.921265,.14,66.19629999999999,0
2269,.78978041,.38864629,22.662722,-.049237,2015,15,.2244946509599686,.0389263890683651,2.240507,-.17,65.8438,0
2269,.75685314,.38078292,22.545748,.03565,2016,15,-.5938209891319275,-.5593691468238831,1.969224,.01,70.4076,0
2269,.37306783,.26086957,22.6127,-.007184,2017,15,.0286599863320589,-.0293114129453897,2.331627,-.12,70.3674,0
2269,.1873661,.29344729,22.698589,.186178,2018,15,-.5019144415855408,-.2509761452674866,2.505113,.02,72.3523,0
2269,.0658263,.2358209,22.576088,-.28839001,2019,15,-1.102840304374695,-.8531748056411743,3.126648,-.33,66.3146,0
2269,.4704485,.29615385,22.390694,-.300964,2020,15,-.0586729571223259,-.4669592976570129,4.489296,-.34,64.38,0
2270,-.0993921,.30097087,21.432541,1.005609,2015,31,-.4502343535423279,-.7871811985969543,1.210128,.72,59.4272,0
2270,-.1199157,.32125206,21.545275,.71949601,2016,31,-.6252260208129883,-.340162068605423,1.211185,.47,59.4553,0
2270,.1645755,.33697632,21.877865,.744717,2017,31,-.6048232913017273,-.2311969846487045,1.454802,.61,59.4263,0
2270,.1517742,.24895688,22.121908,-.35897401,2018,31,-.7533153891563416,-.721045196056366,1.724795,.22,58.0328,0
2271,.32938676,.4070632,22.360556,.28270599,2014,27,-.4879985749721527,-.1989985853433609,1.484972,1.59,28.6946,0
2271,.1256513,.36327609,22.528938,.059543,2015,27,-.7139135003089905,-.6052250266075134,1.495433,.89,9.872199999999999,0
2271,.92876788,.72093023,22.904423,.319805,2016,27,.5821443200111389,.0208732914179564,1.776103,1.22,20.8333,0
2271,.25304542,.53620147,23.312296,.470375,2017,27,.5324814915657043,.227118581533432,1.931484,1.4,25.2734,0
2271,.20748641,.43467543,23.701429,.364593,2018,27,.4878842234611511,.5066416263580322,2.429587,1.01,22.5632,0
2271,.7106586,.46231884,23.833025,.292519,2019,27,-.1337103396654129,-.2341318428516388,2.250598,1.44,28.2524,0
2271,.31972095,.46356399,24.049978,.196979,2020,27,.2619519531726837,.2439231425523758,1.877601,1.51,36.2448,0
2273,.72950182,.57841141,21.310015,.56011301,2014,36,-.6086703538894653,-.4405646622180939,1.258535,.4,32.4103,0
2273,.43285362,.49770291,21.850115,.20909899,2015,36,-1.122622609138489,-.8940858244895935,1.137023,.37,46.0273,0
2273,.4362847,.60163711,21.948277,.42201501,2016,36,.2190137803554535,-.1232400238513947,1.160981,.39,33.8775,0
2273,.28960245,.41884817,22.363134,.277107,2017,36,-.2713585495948792,-.2334321439266205,1.452583,.54,43.4743,0
2273,.31411386,.43333333,22.459387,.083887,2018,36,-.0861662328243256,.1051201224327087,1.417844,.55,37.1771,0
2273,.43716171,.48241206,22.578215,.289814,2019,36,-.3456323742866516,-.7018513679504395,1.32771,.44,40.6552,0
2273,.28409856,.4047619,22.739855,.074533,2020,36,-.3769692182540894,.0281722396612167,1.26391,.37,27.027,0
2274,.5648706999999999,.34464599,22.541197,-.003942,2016,23,-.6844703555107117,-.1292983144521713,2.20585,.0482,60.3233,0
2274,.3505839,.22093023,22.557642,.323311,2017,23,-.7870290279388428,-.4723226726055145,2.341674,.0903,59.6841,0
2274,-.10073923,.31059507,22.601892,.091609,2018,23,.1726421415805817,.0244641583412886,2.447272,.2237,58.2317,0
2274,.0214643,.24038462,22.617165,.087562,2019,23,-.8776682019233704,-.694176197052002,2.382686,.2116,47.7081,0
2274,.3056817,.31632653,22.726505,-.034088,2020,23,-.5460626482963562,-.4485673904418945,2.554932,.1918,48.3341,0
2275,.2317992,.32571429,21.747025,.009442,2014,24,-.1627598851919174,.0094498423859477,1.199549,.75,63.4861,0
2275,.17210813,.44354839,21.738392,-.064466,2015,24,-.1075714454054832,-.104210302233696,1.177793,.6382,64.4263,0
2275,.35872668,.47368421,21.777525,.111824,2016,24,-2.567793130874634,-1.079391360282898,1.183154,.67,63.6549,0
2275,.4237209,.47804878,21.895613,.059527,2017,24,-.3368298411369324,.1139783412218094,1.216907,.79,62.9804,0
2275,.1656572,.38188277,21.948843,-.019395,2018,24,-.2224524468183517,-.3824421763420105,1.213587,.7,64.04859999999999,0
2275,.2527027,.44122658,21.951624,.035181,2019,24,.4363244771957397,.4395185708999634,1.213175,.67,63.9264,0
2276,.05304003,.47768281,22.26613,.20415901,2014,35,-.6600733399391174,-.491459459066391,1.714632,.25,57.5929,0
2276,.0576905,.55614267,22.341446,.17106301,2015,35,-.2551821768283844,-.6449068784713745,1.644526,.29,50.6911,0
2276,.23035325,.52187834,22.339077,-.068277,2016,35,-.8956127166748047,-.8515740633010864,1.631571,.23,41.4518,0
2276,.27749836,.31964809,22.675331,.16130801,2017,35,.1071746349334717,.1349590569734573,1.766633,.12,37.4521,0
2276,.24295415,.51501155,22.717119,.179666,2018,35,.4930655360221863,.6195316314697266,1.820747,.11,30.118,0
2276,.1165476,.38817481,22.751139,.115056,2019,35,-.5103052854537964,-.5876853466033936,1.77568,.21,28.2251,0
2276,-.0264186,.35163675,22.844563,-.043469,2020,35,.0765942186117172,.1234610974788666,1.842957,.2154,38.0336,1
2277,.3195652,.17555267,22.791214,-.00572,2014,47,-.9660428762435913,-.4423524141311646,2.246204,.6264999999999999,37.0338,0
2277,.47459849,.29387755,23.077177,.038311,2015,47,-.2544516623020172,-.3789439499378204,2.787217,.5481,40.2358,0
2277,.32377336,.26238532,23.192139,.007754,2016,47,.2064368575811386,.1977622210979462,2.085589,.4695,57.8886,0
2277,.29037149,.29288703,23.284002,.16523901,2017,47,-.2048968523740768,-.0343540087342262,2.116261,.2188,43.4148,0
2277,.31386454,.23076923,23.452103,-.00528,2018,47,.6209940314292908,.1919495612382889,2.020714,.324,37.5546,0
2277,.15431476,.18480138,23.494991,-.13435601,2019,47,-.1776440143585205,-.1610028147697449,2.117329,.227,36.5819,0
2277,.09854487,.16837482,23.51832,-.62976998,2020,47,-.547593355178833,-.3452849388122559,2.184524,.1,37.9881,0
2278,.18037883,.20502092,21.363279,-.121986,2014,32,.2600825130939484,.6239588260650635,1.526522,.19,.2812,0
2278,.15338247,.18518519,21.281492,-.085708,2015,32,-.765474796295166,-.9301368594169617,1.42242,.03,16.7397,0
2278,.5039195,.19347319,21.17511,.246013,2017,32,.4872785806655884,.1516149938106537,1.381094,.03,20.81,0
2279,.1881763,.54174757,20.530476,.12824599,2014,58,-.7278105616569519,-.4841214716434479,1.086281,.4134,38.5937,0
2279,.3275814,.62310867,21.63847,1.193837,2015,58,.1486036628484726,.1824675798416138,1.26297,.6827,33.8335,0
2279,.56896908,.65862069,21.75141,.8429470100000001,2016,58,-.2918186187744141,-.5397723913192749,1.280396,.4037,27.6524,0
2279,.54142628,.38674033,22.272476,.50830901,2017,58,-.3734657466411591,-.2785776555538177,1.703324,.4351,26.662,0
2279,.3762809,.39979232,21.910212,.365459,2018,58,-.8623120784759521,-.5197600722312927,2.809142,-1.1838,24.3848,0
2279,1.6728953,.35338346,21.833899,.140214,2019,58,-.3367983400821686,.2004120200872421,2.542614,.0735,18.6384,0
2279,1.2392739,.35220838,21.704229,-.090352,2020,58,-1.029833793640137,-.6286726593971252,2.372426,.1007,15.7557,0
2281,.6586725,.51987768,22.000238,.140834,2014,36,.3216935694217682,.2980679571628571,1.508703,.76,68.506,1
2281,.44904533,.60849057,22.16202,.29055101,2015,36,-.2133026421070099,.1962606608867645,1.588321,1.16,59.27,1
2281,.53609577,.54188034,22.295416,.292752,2016,36,-.5676109790802002,-.0128119550645351,1.65321,1.36,68.53700000000001,1
2281,.29502468,.3631068,22.364733,.121662,2017,36,.3529264032840729,.1238409206271172,1.628683,.53,57.9707,1
2281,1.2067707,.50096712,22.528536,.082578,2018,36,.0346902720630169,-.0481319017708302,1.764181,.53,61.8905,1
2281,.54833929,.48776509,22.701851,.08295,2019,36,-.3091932833194733,-.4100973904132843,1.595613,.55,58.1445,1
2281,.42535781,.39534884,22.86974,.13265499,2020,36,.0848250314593315,.3110179603099823,1.707095,.73,58.2461,1
2282,.0214491,.46046512,20.758564,-.20799001,2015,31,.2376497536897659,.1670087873935699,1.325011,.02,3.0091,0
2282,.281972,.42541436,20.752867,-.010167,2016,31,.4216373860836029,.259136438369751,1.284955,.04,2.6266,0
2282,.66551417,.34798535,21.579245,.37687001,2017,31,.1553519070148468,.0054550622589886,1.339367,.15,1.1314,0
2282,.1366306,.38685015,21.695396,.78043997,2018,31,-.369829386472702,-.3091966807842255,1.239949,.2,3.2141,0
2282,.3551803,.39812447,21.731312,.108325,2019,31,-.645826518535614,-.6229901313781738,1.222974,.16,2.3832,0
2282,.4411212,.36444749,21.974834,.106248,2020,31,.0405371636152267,-.3502354919910431,1.27423,.29,9.266999999999999,0
2283,-.03632597,.40236686,22.318357,.031625,2014,33,-1.045861005783081,-.8449694514274597,1.516128,.24,46.0025,0
2283,.1058084,.44808743,22.288977,.043427,2015,33,-.7101816534996033,-.5496495366096497,1.398651,.27,49.4728,0
2283,.1270313,.30275229,22.556404,.65875202,2017,33,.0654058232903481,.3137988448143005,1.572753,.3,42.343,0
2283,.06198033,.4446461,22.578636,.127067,2018,33,.1650197952985764,.2991337180137634,1.513362,.3,27.212,0
2283,.07924273,.35932203,22.642813,.057911,2019,33,-1.2810298204422,-.5916109681129456,1.491643,.31,15.6128,0
2283,.11588987,.36495389,22.819151,.229238,2020,33,-.8170086741447449,-.706839382648468,1.611498,.45,18.9853,0
2284,.21280103,.27973199,22.157766,.206092,2014,33,-1.707982778549194,-1.047615170478821,1.667792,.6,59.7441,0
2284,.15180662,.26741573,22.170685,-.066913,2015,33,-.4266554415225983,-.2704664170742035,1.618553,.19,61.7772,0
2284,.55745497,.31979695,22.316164,.117497,2016,33,.0233459081500769,-.1949413269758224,1.815871,.2,43.4669,0
2284,.27907958,.11546841,22.556171,.159289,2017,33,-.5335534811019897,-.1591047495603561,2.151801,.11,39.8876,0
2284,.2807085,.12116317,22.49082,-.014904,2018,33,-.3454166650772095,-.2327514886856079,2.070509,.01,40.1753,0
2284,.26912097,.00589391,22.498734,-.184659,2019,33,-.6441760063171387,-.2504667639732361,2.194887,-.13,40.0278,0
2284,.3083293,.16211878,22.435022,-.082446,2020,33,-.2215732038021088,-.2331265509128571,2.05036,.02,41.784,0
2285,.14028543,.47332186,22.138136,.290728,2014,59,.2453164756298065,.1009204313158989,1.971681,.52,78.8182,0
2285,.5201803699999999,.52542373,22.724478,.423915,2015,59,-.1850781887769699,-.2068642377853394,2.030114,.38,70.67919999999999,0
2285,.47278751,.46546547,22.775356,.33103701,2016,59,-1.269092202186584,-.6427043080329895,1.823882,.37,69.07899999999999,0
2285,.22826634,.38057325,23.335796,.30967301,2017,59,-.5302528142929077,-.1719216555356979,2.627554,.49,65.85550000000001,0
2285,.15631546,.21621622,23.305014,-.082556,2018,59,-.139767199754715,-.0541706494987011,2.440495,.2,63.4064,0
2285,.53766487,.24329502,23.180012,-.117312,2019,59,.8318687081336975,1.101349234580994,2.151433,.04,61.3702,0
2285,.70362826,.18923767,23.111216,.010955,2020,59,-1.001517295837402,-1.053304672241211,2.069128,.05,59.0351,1
2286,.61539227,.39586207,21.291389,.011036,2014,11,.4412057995796204,.9135190844535828,1.218672,.06,5.0679,0
2286,.7753053600000001,.40045767,21.372227,.31356999,2015,11,.3672572374343872,-.2115868777036667,1.294588,.11,7.8603,0
2286,.9466652,.33194154,21.381596,.151421,2016,11,.0107098966836929,.0623052045702934,1.280765,.13,13.126,0
2286,.1918168,.20645161,21.468493,.15650401,2017,11,.4337860643863678,.0660925880074501,1.381473,.13,18.4044,0
2286,.2113018,.3546735,21.670765,.086012,2018,11,-.0121585307642817,-.1208286285400391,1.672684,.12,23.8483,0
2287,.40813,.4629156,21.306536,-.019971,2014,24,-.7460463047027588,-.4239321053028107,1.156292,.59,90.16670000000001,0
2287,.18677766,.56083916,21.450878,.046966,2015,24,-.7811583876609802,-.8704311847686768,1.253803,.65,90.9802,0
2287,.1796033,.48869565,21.453562,-.026514,2016,24,-.761844277381897,-.581548810005188,1.185189,.7139,90.7915,0
2287,.30389703,.23913043,21.554682,.087568,2017,24,-.9261249303817749,-.7835469245910645,1.212682,.741,90.79940000000001,0
2287,.23885601,.49059829,21.561712,.15198,2018,24,.2712200582027435,.3986706435680389,1.130811,.7851,91.4555,0
2287,.2222906,.38243626,21.816572,.15617099,2019,24,-.7941325306892395,-.1044038087129593,1.319286,.6893,90.6696,0
2287,.26620726,.49283352,22.218212,.052426,2020,24,-2.723268032073975,-1.140220165252686,1.692524,.7675,88.1645,0
2288,.262441,.39800995,21.582033,.28974399,2014,36,-.3299962282180786,-.1415011584758759,1.97451,.0123,5.9255,0
2288,.2218349,.49384886,21.603865,-.12606899,2015,36,-.3856852948665619,-.072384387254715,1.557704,-.1838,15.259,0
2288,.3988476,.47438753,21.543957,-.011918,2016,36,.0643927752971649,.1784287542104721,1.546488,-.0832,17.4048,0
2288,.23782823,.19602978,21.722967,.389579,2017,36,-.1109650135040283,-.1801168471574783,1.800784,.0503,16.9527,0
2288,.10011498,.40615058,21.741741,-.031401,2018,36,-2.023655891418457,-.806401789188385,1.780854,.037,15.6112,0
2288,.12308094,.3287037,21.887724,-.051761,2019,36,.079596720635891,-.2254666835069656,2.022324,.0199,15.1428,0
2288,.1326204,.3773862,22.062195,-.032942,2020,36,-.3355109393596649,-.4858978688716888,2.401179,.023,20.4849,0
